Time,C6_avg,psi6,V,S-4,S-3,S-2,S-1,S0
829.9999,5.526669999999998,0.99477,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.50667,0.98887,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.50667,0.98967,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.526669999999998,0.99385,4.0,2.0,2.0,2.0,2.0,2.0
319.9999,5.36,0.7145699999999999,4.0,1.0,1.0,1.0,1.0,2.0
349.9999,5.36667,0.7790199999999999,4.0,1.0,1.0,1.0,1.0,2.0
359.9999,5.45333,0.87944,4.0,1.0,1.0,1.0,1.0,2.0
389.9999,5.56,0.99566,4.0,1.0,1.0,1.0,2.0,2.0
409.9999,5.56,0.99438,4.0,1.0,1.0,1.0,2.0,2.0
419.9999,5.56,0.9935,4.0,1.0,1.0,1.0,2.0,2.0
439.9999,5.56,0.99557,4.0,1.0,1.0,1.0,2.0,2.0
449.9999,5.56,0.99507,4.0,1.0,1.0,1.0,2.0,2.0
469.9999,5.56,0.99585,4.0,1.0,1.0,2.0,2.0,2.0
489.9999,5.5666699999999985,0.99462,4.0,1.0,1.0,2.0,2.0,2.0
499.9999,5.5666699999999985,0.99437,4.0,1.0,1.0,2.0,2.0,2.0
509.9999,5.5666699999999985,0.9959,4.0,1.0,1.0,2.0,2.0,2.0
519.9999,5.5666699999999985,0.99576,4.0,1.0,1.0,2.0,2.0,2.0
529.9999,5.5666699999999985,0.99503,4.0,1.0,1.0,2.0,2.0,2.0
539.9999,5.5666699999999985,0.99547,4.0,1.0,1.0,2.0,2.0,2.0
559.9999,5.5666699999999985,0.99536,4.0,1.0,1.0,2.0,2.0,2.0
579.9999,5.5666699999999985,0.99548,4.0,1.0,2.0,2.0,2.0,2.0
589.9999,5.5666699999999985,0.99452,4.0,1.0,2.0,2.0,2.0,2.0
609.9999,5.5666699999999985,0.99532,4.0,1.0,2.0,2.0,2.0,2.0
619.9999,5.5666699999999985,0.9952,4.0,1.0,2.0,2.0,2.0,2.0
629.9999,5.5666699999999985,0.99427,4.0,1.0,2.0,2.0,2.0,2.0
649.9999,5.5666699999999985,0.99378,4.0,1.0,2.0,2.0,2.0,2.0
659.9999,5.5666699999999985,0.99362,4.0,1.0,2.0,2.0,2.0,2.0
669.9999,5.5666699999999985,0.99467,4.0,2.0,2.0,2.0,2.0,2.0
679.9999,5.5666699999999985,0.9946,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.5666699999999985,0.99453,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.5666699999999985,0.99416,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.5666699999999985,0.99584,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.5666699999999985,0.99313,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.5666699999999985,0.99551,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.5666699999999985,0.9951,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.5666699999999985,0.99511,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.5666699999999985,0.99585,4.0,2.0,2.0,2.0,2.0,2.0
789.9999,5.5666699999999985,0.99597,4.0,2.0,2.0,2.0,2.0,2.0
809.9999,5.5666699999999985,0.995,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.5666699999999985,0.99688,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.5666699999999985,0.99543,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.5666699999999985,0.99587,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.5666699999999985,0.99633,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.5666699999999985,0.99466,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,4.99333,0.13556,4.0,0.0,1.0,1.0,1.0,1.0
309.9999,4.94,0.12594,4.0,1.0,1.0,1.0,1.0,1.0
319.9999,4.973330000000002,0.15249,4.0,1.0,1.0,1.0,1.0,1.0
329.9999,4.96667,0.13414,4.0,1.0,1.0,1.0,1.0,1.0
339.9999,4.92667,0.15029,4.0,1.0,1.0,1.0,1.0,1.0
349.9999,4.986669999999998,0.14825,4.0,1.0,1.0,1.0,1.0,1.0
359.9999,4.973330000000002,0.14948,4.0,1.0,1.0,1.0,1.0,1.0
379.9999,4.986669999999998,0.16729000000000002,4.0,1.0,1.0,1.0,1.0,1.0
399.9999,4.94667,0.14405,4.0,1.0,1.0,1.0,1.0,1.0
409.9999,4.90667,0.15533,4.0,1.0,1.0,1.0,1.0,1.0
429.9999,4.94667,0.1244,4.0,1.0,1.0,1.0,1.0,1.0
439.9999,4.95333,0.15768,4.0,1.0,1.0,1.0,1.0,1.0
459.9999,4.96667,0.13535,4.0,1.0,1.0,1.0,1.0,1.0
469.9999,4.96,0.1572,4.0,1.0,1.0,1.0,1.0,1.0
479.9999,4.95333,0.14979,4.0,1.0,1.0,1.0,1.0,1.0
489.9999,4.96,0.12672,4.0,1.0,1.0,1.0,1.0,1.0
509.9999,4.96,0.15689,4.0,1.0,1.0,1.0,1.0,1.0
519.9999,4.95333,0.13929,4.0,1.0,1.0,1.0,1.0,1.0
529.9999,4.96,0.15339,4.0,1.0,1.0,1.0,1.0,1.0
549.9999,4.92667,0.14232,4.0,1.0,1.0,1.0,1.0,1.0
569.9999,4.96,0.14128,4.0,1.0,1.0,1.0,1.0,1.0
579.9999,4.94667,0.14570999999999998,4.0,1.0,1.0,1.0,1.0,1.0
589.9999,4.94,0.12718,4.0,1.0,1.0,1.0,1.0,1.0
629.9999,4.9333300000000015,0.15027,4.0,1.0,1.0,1.0,1.0,1.0
639.9999,4.98,0.14499,4.0,1.0,1.0,1.0,1.0,1.0
659.9999,4.95333,0.14355,4.0,1.0,1.0,1.0,1.0,1.0
669.9999,4.92667,0.14175,4.0,1.0,1.0,1.0,1.0,1.0
679.9999,4.95333,0.14862,4.0,1.0,1.0,1.0,1.0,1.0
689.9999,4.94,0.13305,4.0,1.0,1.0,1.0,1.0,1.0
699.9999,4.94667,0.1363,4.0,1.0,1.0,1.0,1.0,1.0
739.9999,4.95333,0.13086,4.0,1.0,1.0,1.0,1.0,1.0
749.9999,4.9333300000000015,0.15138,4.0,1.0,1.0,1.0,1.0,1.0
759.9999,4.92,0.13898,4.0,1.0,1.0,1.0,1.0,1.0
769.9999,4.96,0.12664,4.0,1.0,1.0,1.0,1.0,1.0
779.9999,4.95333,0.14040999999999998,4.0,1.0,1.0,1.0,1.0,1.0
789.9999,4.95333,0.12709,4.0,1.0,1.0,1.0,1.0,1.0
799.9999,4.94,0.12289,4.0,1.0,1.0,1.0,1.0,1.0
819.9999,4.94,0.14051,4.0,1.0,1.0,1.0,1.0,1.0
839.9999,5.0,0.1553,4.0,1.0,1.0,1.0,1.0,1.0
849.9999,4.9333300000000015,0.12691,4.0,1.0,1.0,1.0,1.0,1.0
869.9999,4.96,0.16095,4.0,1.0,1.0,1.0,1.0,1.0
889.9999,4.94,0.16053,4.0,1.0,1.0,1.0,1.0,1.0
899.9999,4.92667,0.1348,4.0,1.0,1.0,1.0,1.0,1.0
299.9999,5.22667,0.30837,4.0,0.0,1.0,1.0,1.0,1.0
319.9999,5.16667,0.28562,4.0,1.0,1.0,1.0,1.0,1.0
329.9999,5.1466699999999985,0.26157,4.0,1.0,1.0,1.0,1.0,1.0
339.9999,5.1066699999999985,0.25919000000000003,4.0,1.0,1.0,1.0,1.0,1.0
359.9999,5.17333,0.25489,4.0,1.0,1.0,1.0,1.0,1.0
389.9999,5.13333,0.23668000000000006,4.0,1.0,1.0,1.0,1.0,1.0
399.9999,5.13333,0.2356,4.0,1.0,1.0,1.0,1.0,1.0
409.9999,5.11333,0.24324,4.0,1.0,1.0,1.0,1.0,1.0
419.9999,5.15333,0.25552,4.0,1.0,1.0,1.0,1.0,1.0
429.9999,5.16,0.26745,4.0,1.0,1.0,1.0,1.0,1.0
439.9999,5.14,0.25973,4.0,1.0,1.0,1.0,1.0,1.0
449.9999,5.11333,0.25302,4.0,1.0,1.0,1.0,1.0,1.0
459.9999,5.13333,0.25563,4.0,1.0,1.0,1.0,1.0,1.0
469.9999,5.15333,0.25279,4.0,1.0,1.0,1.0,1.0,1.0
479.9999,5.16667,0.26714,4.0,1.0,1.0,1.0,1.0,1.0
489.9999,5.1466699999999985,0.25251,4.0,1.0,1.0,1.0,1.0,1.0
499.9999,5.21333,0.2789,4.0,1.0,1.0,1.0,1.0,1.0
509.9999,5.16667,0.27474,4.0,1.0,1.0,1.0,1.0,1.0
529.9999,5.16667,0.25866,4.0,1.0,1.0,1.0,1.0,1.0
549.9999,5.19333,0.25674,4.0,1.0,1.0,1.0,1.0,1.0
569.9999,5.16,0.25943,4.0,1.0,1.0,1.0,1.0,1.0
589.9999,5.13333,0.26083,4.0,1.0,1.0,1.0,1.0,1.0
599.9999,5.16667,0.25317,4.0,1.0,1.0,1.0,1.0,1.0
609.9999,5.11333,0.24958,4.0,1.0,1.0,1.0,1.0,1.0
619.9999,5.16667,0.25468,4.0,1.0,1.0,1.0,1.0,1.0
649.9999,5.22667,0.28775,4.0,1.0,1.0,1.0,1.0,1.0
679.9999,5.17333,0.27585,4.0,1.0,1.0,1.0,1.0,1.0
689.9999,5.22667,0.28151,4.0,1.0,1.0,1.0,1.0,1.0
709.9999,5.2,0.2629,4.0,1.0,1.0,1.0,1.0,1.0
719.9999,5.19333,0.26988,4.0,1.0,1.0,1.0,1.0,1.0
729.9999,5.2,0.27798,4.0,1.0,1.0,1.0,1.0,1.0
739.9999,5.16667,0.27569,4.0,1.0,1.0,1.0,1.0,1.0
749.9999,5.16667,0.26985,4.0,1.0,1.0,1.0,1.0,1.0
759.9999,5.17333,0.27872,4.0,1.0,1.0,1.0,1.0,1.0
769.9999,5.14,0.26668000000000003,4.0,1.0,1.0,1.0,1.0,1.0
789.9999,5.19333,0.28074,4.0,1.0,1.0,1.0,1.0,1.0
819.9999,5.16667,0.25591,4.0,1.0,1.0,1.0,1.0,1.0
839.9999,5.16667,0.27532,4.0,1.0,1.0,1.0,1.0,1.0
849.9999,5.20667,0.2788,4.0,1.0,1.0,1.0,1.0,1.0
869.9999,5.16667,0.27519,4.0,1.0,1.0,1.0,1.0,1.0
879.9999,5.16667,0.26875,4.0,1.0,1.0,1.0,1.0,1.0
299.9999,5.56,0.99556,4.0,0.0,1.0,2.0,2.0,2.0
319.9999,5.56,0.99494,4.0,1.0,1.0,2.0,2.0,2.0
329.9999,5.56,0.99574,4.0,1.0,1.0,2.0,2.0,2.0
339.9999,5.56,0.9951,4.0,1.0,1.0,2.0,2.0,2.0
349.9999,5.56,0.99463,4.0,1.0,2.0,2.0,2.0,2.0
379.9999,5.56,0.99491,4.0,1.0,2.0,2.0,2.0,2.0
389.9999,5.56,0.99428,4.0,1.0,2.0,2.0,2.0,2.0
399.9999,5.56,0.99357,4.0,1.0,2.0,2.0,2.0,2.0
449.9999,5.56,0.99314,4.0,2.0,2.0,2.0,2.0,2.0
459.9999,5.56,0.99474,4.0,2.0,2.0,2.0,2.0,2.0
469.9999,5.56,0.9954,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.56,0.99266,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.56,0.99603,4.0,2.0,2.0,2.0,2.0,2.0
519.9999,5.56,0.9942,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.54,0.98792,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.54,0.98802,4.0,2.0,2.0,2.0,2.0,2.0
559.9999,5.56,0.99417,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.56,0.99407,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.56,0.99575,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.56,0.9951,4.0,2.0,2.0,2.0,2.0,2.0
599.9999,5.56,0.99239,4.0,2.0,2.0,2.0,2.0,2.0
609.9999,5.56,0.99349,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.56,0.99595,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.56,0.99407,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.56,0.99448,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.56,0.99387,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.56,0.99524,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.56,0.99524,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.56,0.99414,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.56,0.99621,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.56,0.99629,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.56,0.99307,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.56,0.9953,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.56,0.99202,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.56,0.99522,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.56,0.99427,4.0,2.0,2.0,2.0,2.0,2.0
799.9999,5.56,0.99485,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.56,0.993,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.56,0.99512,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.56,0.99469,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.56,0.99454,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.56,0.99334,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.56,0.99596,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.56,0.99619,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.56,0.99547,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.54667,0.98863,4.0,0.0,1.0,1.0,2.0,2.0
329.9999,5.5666699999999985,0.99533,4.0,1.0,1.0,1.0,2.0,2.0
339.9999,5.5666699999999985,0.99592,4.0,1.0,1.0,1.0,2.0,2.0
359.9999,5.5666699999999985,0.99558,4.0,1.0,1.0,2.0,2.0,2.0
379.9999,5.5666699999999985,0.99569,4.0,1.0,1.0,2.0,2.0,2.0
389.9999,5.5666699999999985,0.99621,4.0,1.0,1.0,2.0,2.0,2.0
399.9999,5.5666699999999985,0.99528,4.0,1.0,1.0,2.0,2.0,2.0
409.9999,5.5666699999999985,0.99596,4.0,1.0,1.0,2.0,2.0,2.0
429.9999,5.5666699999999985,0.99516,4.0,1.0,1.0,2.0,2.0,2.0
439.9999,5.5666699999999985,0.99608,4.0,1.0,1.0,2.0,2.0,2.0
449.9999,5.5666699999999985,0.99553,4.0,1.0,1.0,2.0,2.0,2.0
459.9999,5.5666699999999985,0.99531,4.0,1.0,2.0,2.0,2.0,2.0
479.9999,5.5666699999999985,0.99309,4.0,1.0,2.0,2.0,2.0,2.0
489.9999,5.5666699999999985,0.99647,4.0,1.0,2.0,2.0,2.0,2.0
499.9999,5.5666699999999985,0.99665,4.0,1.0,2.0,2.0,2.0,2.0
509.9999,5.5666699999999985,0.9947,4.0,1.0,2.0,2.0,2.0,2.0
519.9999,5.5666699999999985,0.99622,4.0,1.0,2.0,2.0,2.0,2.0
529.9999,5.5666699999999985,0.99556,4.0,1.0,2.0,2.0,2.0,2.0
539.9999,5.5666699999999985,0.99492,4.0,1.0,2.0,2.0,2.0,2.0
569.9999,5.5666699999999985,0.99605,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.5666699999999985,0.9951,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.5666699999999985,0.99561,4.0,2.0,2.0,2.0,2.0,2.0
599.9999,5.5666699999999985,0.99503,4.0,2.0,2.0,2.0,2.0,2.0
609.9999,5.5666699999999985,0.9937,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.5666699999999985,0.99573,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.5666699999999985,0.99438,4.0,2.0,2.0,2.0,2.0,2.0
659.9999,5.5666699999999985,0.99525,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.5666699999999985,0.99541,4.0,2.0,2.0,2.0,2.0,2.0
679.9999,5.5666699999999985,0.99543,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.5666699999999985,0.99496,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.5666699999999985,0.99489,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.5666699999999985,0.99638,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.5666699999999985,0.99596,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.5666699999999985,0.99576,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.5666699999999985,0.99524,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.5666699999999985,0.99663,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.5666699999999985,0.9969,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.5666699999999985,0.99623,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.5666699999999985,0.99602,4.0,2.0,2.0,2.0,2.0,2.0
799.9999,5.57333,0.99541,4.0,2.0,2.0,2.0,2.0,2.0
809.9999,5.57333,0.99642,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.57333,0.99618,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.57333,0.99572,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.57333,0.99562,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.57333,0.99637,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.57333,0.9963,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.57333,0.99463,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.57333,0.99513,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.28,0.46359,4.0,0.0,1.0,1.0,1.0,1.0
309.9999,5.28,0.44752,4.0,1.0,1.0,1.0,1.0,1.0
319.9999,5.2733300000000005,0.46261,4.0,1.0,1.0,1.0,1.0,1.0
329.9999,5.28667,0.46134,4.0,1.0,1.0,1.0,1.0,1.0
339.9999,5.2733300000000005,0.46734,4.0,1.0,1.0,1.0,1.0,1.0
349.9999,5.3,0.46062,4.0,1.0,1.0,1.0,1.0,1.0
359.9999,5.29333,0.46094,4.0,1.0,1.0,1.0,1.0,1.0
369.9999,5.28667,0.45444,4.0,1.0,1.0,1.0,1.0,1.0
399.9999,5.28667,0.46006,4.0,1.0,1.0,1.0,1.0,1.0
409.9999,5.28,0.47706,4.0,1.0,1.0,1.0,1.0,1.0
419.9999,5.2733300000000005,0.46292,4.0,1.0,1.0,1.0,1.0,1.0
429.9999,5.29333,0.4692,4.0,1.0,1.0,1.0,1.0,1.0
439.9999,5.3,0.45193,4.0,1.0,1.0,1.0,1.0,1.0
449.9999,5.28667,0.45398,4.0,1.0,1.0,1.0,1.0,1.0
459.9999,5.28,0.46358,4.0,1.0,1.0,1.0,1.0,1.0
469.9999,5.3,0.47088,4.0,1.0,1.0,1.0,1.0,1.0
479.9999,5.2733300000000005,0.45153,4.0,1.0,1.0,1.0,1.0,1.0
489.9999,5.26667,0.45124,4.0,1.0,1.0,1.0,1.0,1.0
499.9999,5.26667,0.45229,4.0,1.0,1.0,1.0,1.0,1.0
509.9999,5.28,0.4533,4.0,1.0,1.0,1.0,1.0,1.0
529.9999,5.28,0.44439,4.0,1.0,1.0,1.0,1.0,1.0
549.9999,5.29333,0.45878,4.0,1.0,1.0,1.0,1.0,1.0
579.9999,5.28667,0.46512,4.0,1.0,1.0,1.0,1.0,1.0
589.9999,5.28667,0.46504,4.0,1.0,1.0,1.0,1.0,1.0
599.9999,5.28667,0.46555,4.0,1.0,1.0,1.0,1.0,1.0
609.9999,5.28667,0.46434,4.0,1.0,1.0,1.0,1.0,1.0
629.9999,5.25333,0.43569,4.0,1.0,1.0,1.0,1.0,1.0
639.9999,5.28,0.46568,4.0,1.0,1.0,1.0,1.0,1.0
669.9999,5.28,0.45311,4.0,1.0,1.0,1.0,1.0,1.0
689.9999,5.26667,0.45268,4.0,1.0,1.0,1.0,1.0,1.0
709.9999,5.26,0.45205,4.0,1.0,1.0,1.0,1.0,1.0
719.9999,5.28667,0.45036,4.0,1.0,1.0,1.0,1.0,1.0
729.9999,5.28,0.46587,4.0,1.0,1.0,1.0,1.0,1.0
759.9999,5.28,0.45764,4.0,1.0,1.0,1.0,1.0,1.0
769.9999,5.28667,0.4494,4.0,1.0,1.0,1.0,1.0,1.0
789.9999,5.28,0.45847,4.0,1.0,1.0,1.0,1.0,1.0
809.9999,5.2733300000000005,0.4654100000000001,4.0,1.0,1.0,1.0,1.0,1.0
829.9999,5.29333,0.46578,4.0,1.0,1.0,1.0,1.0,1.0
839.9999,5.28667,0.4612,4.0,1.0,1.0,1.0,1.0,1.0
849.9999,5.28,0.46111,4.0,1.0,1.0,1.0,1.0,1.0
859.9999,5.28,0.45759,4.0,1.0,1.0,1.0,1.0,1.0
869.9999,5.28,0.45637,4.0,1.0,1.0,1.0,1.0,1.0
879.9999,5.2733300000000005,0.46027,4.0,1.0,1.0,1.0,1.0,1.0
889.9999,5.2733300000000005,0.4621,4.0,1.0,1.0,1.0,1.0,1.0
899.9999,5.28667,0.4687,4.0,1.0,1.0,1.0,1.0,1.0
299.9999,5.513330000000002,0.9944,4.0,0.0,2.0,2.0,2.0,2.0
309.9999,5.513330000000002,0.99398,4.0,1.0,2.0,2.0,2.0,2.0
319.9999,5.513330000000002,0.99627,4.0,1.0,2.0,2.0,2.0,2.0
329.9999,5.513330000000002,0.99414,4.0,1.0,2.0,2.0,2.0,2.0
339.9999,5.513330000000002,0.99557,4.0,1.0,2.0,2.0,2.0,2.0
349.9999,5.513330000000002,0.99339,4.0,1.0,2.0,2.0,2.0,2.0
379.9999,5.513330000000002,0.99557,4.0,2.0,2.0,2.0,2.0,2.0
389.9999,5.513330000000002,0.99444,4.0,2.0,2.0,2.0,2.0,2.0
399.9999,5.513330000000002,0.99325,4.0,2.0,2.0,2.0,2.0,2.0
409.9999,5.513330000000002,0.99415,4.0,2.0,2.0,2.0,2.0,2.0
419.9999,5.513330000000002,0.99451,4.0,2.0,2.0,2.0,2.0,2.0
449.9999,5.513330000000002,0.99414,4.0,2.0,2.0,2.0,2.0,2.0
459.9999,5.513330000000002,0.99611,4.0,2.0,2.0,2.0,2.0,2.0
469.9999,5.513330000000002,0.99511,4.0,2.0,2.0,2.0,2.0,2.0
479.9999,5.513330000000002,0.99534,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.513330000000002,0.99535,4.0,2.0,2.0,2.0,2.0,2.0
499.9999,5.49333,0.98952,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.513330000000002,0.99643,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.513330000000002,0.9962,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.513330000000002,0.99486,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.513330000000002,0.9946,4.0,2.0,2.0,2.0,2.0,2.0
599.9999,5.513330000000002,0.99202,4.0,2.0,2.0,2.0,2.0,2.0
609.9999,5.513330000000002,0.99294,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.513330000000002,0.99376,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.513330000000002,0.99585,4.0,2.0,2.0,2.0,2.0,2.0
649.9999,5.513330000000002,0.99564,4.0,2.0,2.0,2.0,2.0,2.0
659.9999,5.513330000000002,0.99582,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.513330000000002,0.99489,4.0,2.0,2.0,2.0,2.0,2.0
679.9999,5.513330000000002,0.99703,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.513330000000002,0.99433,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.513330000000002,0.99581,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.513330000000002,0.99624,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.513330000000002,0.99412,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.513330000000002,0.99553,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.513330000000002,0.99555,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.513330000000002,0.99492,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.513330000000002,0.99626,4.0,2.0,2.0,2.0,2.0,2.0
789.9999,5.513330000000002,0.99506,4.0,2.0,2.0,2.0,2.0,2.0
799.9999,5.50667,0.99248,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.513330000000002,0.99513,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.513330000000002,0.9954,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.513330000000002,0.99582,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.513330000000002,0.99616,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.513330000000002,0.99526,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.513330000000002,0.99609,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.513330000000002,0.99478,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.54,0.99578,4.0,0.0,1.0,2.0,2.0,2.0
309.9999,5.54,0.99647,4.0,1.0,1.0,2.0,2.0,2.0
319.9999,5.54,0.99436,4.0,1.0,1.0,2.0,2.0,2.0
329.9999,5.54,0.99434,4.0,1.0,2.0,2.0,2.0,2.0
349.9999,5.52,0.98967,4.0,1.0,2.0,2.0,2.0,2.0
359.9999,5.54,0.9957,4.0,1.0,2.0,2.0,2.0,2.0
409.9999,5.54,0.99572,4.0,1.0,2.0,2.0,2.0,2.0
419.9999,5.54,0.99417,4.0,1.0,2.0,2.0,2.0,2.0
429.9999,5.54,0.99549,4.0,2.0,2.0,2.0,2.0,2.0
439.9999,5.54,0.99663,4.0,2.0,2.0,2.0,2.0,2.0
449.9999,5.52,0.98916,4.0,2.0,2.0,2.0,2.0,2.0
479.9999,5.52,0.98781,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.52,0.98871,4.0,2.0,2.0,2.0,2.0,2.0
499.9999,5.52,0.98747,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.52,0.98734,4.0,2.0,2.0,2.0,2.0,2.0
519.9999,5.54,0.9923,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.54,0.99435,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.54,0.995,4.0,2.0,2.0,2.0,2.0,2.0
559.9999,5.52,0.98794,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.54,0.99223,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.54,0.99576,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.54,0.99439,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.54,0.99235,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.52,0.98655,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.52,0.98925,4.0,2.0,2.0,2.0,2.0,2.0
649.9999,5.54,0.99492,4.0,2.0,2.0,2.0,2.0,2.0
679.9999,5.54,0.9956,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.54,0.99196,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.54,0.99459,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.54,0.99607,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.54,0.99561,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.54,0.99337,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.54,0.99323,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.54,0.99207,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.54,0.99578,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.54,0.99598,4.0,2.0,2.0,2.0,2.0,2.0
