Time,C6_avg,psi6,V,S_cnn,S_param,Path,Step
189.9999,4.3933300000000015,0.31995,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,19
199.9999,4.46,0.38107,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,20
209.9999,4.44,0.36706,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,21
229.9999,4.5,0.32344,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,23
249.9999,4.473330000000002,0.37242,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,25
259.9999,4.52,0.35121,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,26
269.9999,4.44667,0.36454,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,27
279.9999,4.61333,0.34482,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,28
289.9999,4.53333,0.30341,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,29
299.9999,4.36,0.25005,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,30
309.9999,4.46667,0.31225,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,31
319.9999,4.6,0.30544,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,32
349.9999,4.61333,0.35623,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,35
539.9999,4.88,0.6523399999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,54
549.9999,4.8,0.63545,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,55
559.9999,4.83333,0.6277,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,56
569.9999,4.8,0.65593,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,57
629.9999,4.8,0.61046,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,63
649.9999,4.96,0.67574,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,65
689.9999,4.79333,0.68567,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,69
699.9999,4.86667,0.6994100000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,70
709.9999,4.87333,0.6989,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,71
719.9999,4.8933300000000015,0.7043699999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,72
729.9999,4.87333,0.73416,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,73
759.9999,4.7,0.6512899999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,76
799.9999,4.90667,0.70277,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,80
819.9999,4.82,0.66959,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,82
829.9999,4.88,0.6792100000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,83
889.9999,4.90667,0.7430100000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,89
899.9999,4.92,0.69889,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,90
929.9999,4.86,0.74551,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,93
949.9999,4.96667,0.70905,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,95
969.9999,4.9333300000000015,0.71796,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,97
979.9999,5.1066699999999985,0.7733300000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,98
999.9999,4.71333,0.65275,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,100
169.9999,4.026669999999998,0.34647,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,17
179.9999,4.06,0.38788,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,18
209.9999,3.99333,0.34619,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,21
449.9999,4.75333,0.63294,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,45
819.9999,4.75333,0.68847,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,82
829.9999,4.78,0.69867,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,83
849.9999,4.69333,0.69716,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T3,85
199.9999,3.68,0.17162,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,20
209.9999,3.82,0.20468,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,21
219.9999,3.84667,0.12136,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,22
229.9999,3.77333,0.13382,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,23
239.9999,3.77333,0.02515,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,24
249.9999,3.92667,0.11712,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,25
269.9999,3.98667,0.08755,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,27
319.9999,4.15333,0.22888000000000006,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,32
329.9999,4.05333,0.24225,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,33
579.9999,4.36,0.4699,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,58
599.9999,4.44,0.43594,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,60
619.9999,4.44,0.43438,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,62
629.9999,4.38,0.41135,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,63
709.9999,4.46667,0.43493,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,71
729.9999,4.40667,0.48712,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,73
809.9999,4.52,0.59339,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,81
819.9999,4.54667,0.60069,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,82
829.9999,4.6,0.62683,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,83
839.9999,4.61333,0.66243,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,84
849.9999,4.59333,0.6547,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,85
869.9999,4.7733300000000005,0.70048,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,87
959.9999,4.82,0.66891,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,96
969.9999,4.72,0.64846,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,97
979.9999,4.84667,0.70613,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T1,98
169.9999,3.98667,0.34368000000000004,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,17
199.9999,4.13333,0.36439,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,20
219.9999,4.07333,0.40559,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,22
229.9999,4.18667,0.4005,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,23
239.9999,4.28,0.42845,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,24
249.9999,4.16,0.35731,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,25
579.9999,4.55333,0.5930300000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,58
669.9999,4.69333,0.6332899999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,67
679.9999,4.69333,0.63536,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,68
689.9999,4.61333,0.60444,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,69
699.9999,4.7,0.6037100000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,70
709.9999,4.74667,0.6396,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,71
819.9999,4.74,0.66142,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,82
839.9999,4.6466699999999985,0.68301,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T2,84
119.9999,4.05333,0.15883,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,12
129.9999,4.09333,0.16455999999999998,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,13
139.9999,4.05333,0.14060999999999998,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,14
169.9999,4.16667,0.16033,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,17
179.9999,4.34667,0.10233,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,18
189.9999,4.22,0.12286,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,19
229.9999,4.4333300000000015,0.26148000000000005,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,23
269.9999,4.526669999999998,0.19573,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,27
289.9999,4.53333,0.24501,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,29
299.9999,4.53333,0.22188,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,30
309.9999,4.58,0.20151,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,31
319.9999,4.41333,0.1805,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,32
449.9999,4.6,0.34109,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,45
459.9999,4.5,0.36881,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,46
469.9999,4.61333,0.45249,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,47
479.9999,4.53333,0.36239,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,48
489.9999,4.5666699999999985,0.42662,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,49
519.9999,4.44,0.4126,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,52
529.9999,4.50667,0.45341,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,53
589.9999,4.63333,0.5246,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,59
649.9999,4.87333,0.67137,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,65
799.9999,4.96,0.72895,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T8,80
129.9999,3.90667,0.26147,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,13
159.9999,3.97333,0.24379,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,16
189.9999,4.03333,0.23425,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,19
199.9999,3.96,0.20604,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,20
209.9999,4.08667,0.22033000000000005,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,21
219.9999,4.2333300000000005,0.19406,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,22
229.9999,4.2,0.25286,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,23
259.9999,4.25333,0.26953,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,26
269.9999,4.2733300000000005,0.3002,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,27
279.9999,4.33333,0.30556,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,28
309.9999,4.34667,0.33213000000000004,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,31
319.9999,4.29333,0.34033,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,32
329.9999,4.46667,0.28889000000000004,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,33
499.9999,4.38,0.50049,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,50
579.9999,4.3533300000000015,0.52698,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,58
689.9999,4.473330000000002,0.57568,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,69
799.9999,4.62,0.58865,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,80
809.9999,4.50667,0.5644399999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,81
819.9999,4.49333,0.5414399999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,82
829.9999,4.61333,0.57724,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,83
839.9999,4.66667,0.6233,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,84
849.9999,4.65333,0.6532100000000001,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T5,85
